 600 0.0000     0.0000     0.00508    0.000012850
 625 0.0000     0.0000     0.00483    0.000012850
 650 0.0000     0.0000     0.00452    0.000012850
 675 0.0000     0.0000     0.00421    0.000012850
 700 0.0000     0.0000     0.00438    0.000012850
 725  0          0          0          0
 775  0          0          0          0
 850  0          0          0          0
 950  0          0          0          0
1050  0          0          0          0
1150  0          0          0          0
1250  0          0          0          0
1350  0          0          0          0
1450  0          0          0          0
1550  0          0          0          0
1650  0          0          0          0
1750  0          0          0          0
1900  0          0          0          0
2200  0          0          0          0
2900  0          0          0          0
3700  0          0          0          0
*** Sm Euk (incl. cell diameter um) ***
   0   1.00       1.00        4.45           4.45
 400 0.0213     0.0213     0.00703    0.000003728
 425 0.0251     0.0251     0.00667    0.000003728
 450 0.0261     0.0261     0.00669    0.000003728
 475 0.0216     0.0216     0.00737    0.000003728
 500 0.0159     0.0159     0.00834    0.000003728
 525 0.0100     0.0100     0.00908    0.000003728
 550 0.0063     0.0063     0.00936    0.000003728
 575 0.0044     0.0044     0.00936    0.000003728
 600 0.0041     0.0041     0.00909    0.000003728
 625 0.0051     0.0051     0.00866    0.000003728
 650 0.0060     0.0060     0.00819    0.000003728
 675 0.0131     0.0131     0.00755    0.000003728
 700 0.0052     0.0052     0.00876    0.000003728
*** Syn (incl. cell diameter in um) ***
   0   1.05       1.05        1.05           1.05
 400 0.0323     0.0227     0.00772    0.000013127
 425 0.0406     0.0252     0.00711    0.000013127
 450 0.0379     0.0153     0.00676    0.000013127
 475 0.0304     0.0070     0.00618    0.000013127
 500 0.0304     0.0147     0.00578    0.000013127
 525 0.0268     0.0241     0.00534    0.000013127
 550 0.0292     0.0291     0.00492    0.000013127
 575 0.0135     0.0135     0.00468    0.000013127
 600 0.0064     0.0064     0.00419    0.000013127
 625 0.0072     0.0072     0.00378    0.000013127
 650 0.0077     0.0077     0.00345    0.000013127
 675 0.0147     0.0147     0.00321    0.000013127
 700 0.0070     0.0070     0.00326    0.000013127
*** HL Pro (incl. cell diameter in um) ***
   0   0.63       0.63        0.63           0.63
 400 0.0273     0.0174     0.00350    0.000014685
 425 0.0399     0.0229     0.00325    0.000014685
 450 0.0453     0.0172     0.00337    0.000014685
 475 0.0280     0.0049     0.00337    0.000014685
 500 0.0191     0.0011     0.00329    0.000014685
 525 0.0062     0.0017     0.00289    0.000014685
 550 0.0029     0.0026     0.00248    0.000014685
 575 0.0028     0.0028     0.00217    0.000014685
 600 0.0035     0.0035     0.00194    0.000014685
 625 0.0046     0.0046     0.00173    0.000014685
 650 0.0064     0.0064     0.00153    0.000014685
 675 0.0148     0.0148     0.00154    0.000014685
 700 0.0060     0.0060     0.00156    0.000014685
*** LL Pro (incl. cell diameter in um) ***
   0   0.63       0.63        0.63           0.63
 400 0.0420     0.0225     0.00350    0.000014685
 425 0.0604     0.0286     0.00325    0.000014685
 450 0.0728     0.0262     0.00337    0.000014685
 475 0.0584     0.0180     0.00337    0.000014685
 500 0.0353     0.0030     0.00329    0.000014685
 525 0.0132     0.0035     0.00289    0.000014685
 550 0.0068     0.0061     0.00248    0.000014685
 575 0.0055     0.0055     0.00217    0.000014685
 600 0.0060     0.0060     0.00194    0.000014685
 625 0.0067     0.0067     0.00173    0.000014685
 650 0.0114     0.0114     0.00153    0.000014685
 675 0.0159     0.0159     0.00154    0.000014685
 700 0.0072     0.0072     0.00156    0.000014685
*** Tricho (incl. cell diameter in um) ***
   0   6.00       6.00        6.00           6.00
 400 0.0267     0.0192     0.01730    0.000051850
 425 0.0325     0.0212     0.01662    0.000051850
 450 0.0284     0.0118     0.01572    0.000051850
 475 0.0235     0.0041     0.01483    0.000051850
 500 0.0188     0.0064     0.01441    0.000051850
 525 0.0130     0.0106     0.01350    0.000051850
 550 0.0111     0.0111     0.01209    0.000051850
 575 0.0086     0.0086     0.01182    0.000051850
 600 0.0078     0.0078     0.01173    0.000051850
 625 0.0091     0.0091     0.01145    0.000051850
 650 0.0110     0.0110     0.01057    0.000051850
 675 0.0170     0.0170     0.00966    0.000051850
 700 0.0065     0.0065     0.00899    0.000051850
*** n2unicell (incl. cell diameter in um) ***
   0   3.00       3.00        3.00           3.00
 400 0.0474     0.0274     0.00772    0.000013127
 425 0.0576     0.0283     0.00711    0.000013127
 450 0.0543     0.0160     0.00676    0.000013127
 475 0.0444     0.0062     0.00618    0.000013127
 500 0.0416     0.0138     0.00578    0.000013127
 525 0.0270     0.0224     0.00534    0.000013127
 550 0.0270     0.0269     0.00492    0.000013127
 575 0.0144     0.0144     0.00468    0.000013127
 600 0.0076     0.0076     0.00419    0.000013127
 625 0.0089     0.0089     0.00378    0.000013127
 650 0.0098     0.0098     0.00345    0.000013127
 675 0.0200     0.0200     0.00321    0.000013127
 700 0.0100     0.0100     0.00326    0.000013127
*** phyto MEAN ***
   0   5.00       5.00        5.00           5.00
 400 0.0310     0.0223     0.00640    0.000012850
 425 0.0387     0.0253     0.00605    0.000012850
 450 0.0396     0.0206     0.00591    0.000012850
 475 0.0318     0.0137     0.00581    0.000012850
 500 0.0246     0.0112     0.00588    0.000012850
 525 0.0147     0.0118     0.00574    0.000012850
 550 0.0118     0.0116     0.00546    0.000012850
 575 0.0074     0.0074     0.00531    0.000012850
 600 0.0058     0.0058     0.00508    0.000012850
 625 0.0067     0.0067     0.00483    0.000012850
 650 0.0082     0.0082     0.00452    0.000012850
 675 0.0155     0.0155     0.00421    0.000012850
 700 0.0066     0.0066     0.00438    0.000012850
*** syn_PEB ***
   0   1.05       1.05        1.05           1.05
 400 0.0000     0.0000     0.00000    0.000000000
 425 0.0000     0.0000     0.00000    0.000000000
 450 0.0000     0.0000     0.00000    0.000000000
 475 0.0000     0.0000     0.00000    0.000000000
 500 0.0000     0.0000     0.00000    0.000000000
 525 0.0000     0.0000     0.00000    0.000000000
 550 0.0000     0.0000     0.00000    0.000000000
 575 0.0000     0.0000     0.00000    0.000000000
 600 0.0000     0.0000     0.00000    0.000000000
 625 0.0000     0.0000     0.00000    0.000000000
 650 0.0000     0.0000     0.00000    0.000000000
 675 0.0000     0.0000     0.00000    0.000000000
 700 0.0000     0.0000     0.00000    0.000000000
